Attack Pattern,Measure,MiniLM,ATTACK,Mpnet,Multilingual
123,0,0.15,0.12,0.19,0.26
123,1,0.15,0.12,0.19,0.21
123,5,0.12,0.09,0.19,0.21
123,8,0.09,0.09,0.19,0.21
124,2,0.33,0.21,0.33,0.36
124,9,0.33,0.16,0.33,0.36
124,4,0.29,0.14,0.27,0.36
124,3,0.29,0.14,0.27,0.33
124,6,0.27,0.14,0.27,0.31
124,0,0.26,0.14,0.27,0.31
124,7,0.25,0.14,0.27,0.31
124,1,0.21,0.09,0.23,0.22
124,8,0.21,0.0,0.19,0.22
124,5,0.14,0.0,0.19,0.17
125,9,0.25,0.27,0.37,0.36
125,4,0.24,0.23,0.33,0.36
125,3,0.24,0.2,0.3,0.32
125,2,0.16,0.16,0.3,0.32
125,8,0.16,0.16,0.26,0.28
125,6,0.16,0.13,0.25,0.28
125,7,0.16,0.13,0.24,0.28
125,0,0.11,0.13,0.24,0.27
125,1,0.11,0.12,0.23,0.19
125,5,0.09,0.1,0.23,0.15
128,2,0.15,0.26,0.34,0.22
128,9,0.15,0.26,0.29,0.22
128,4,0.14,0.26,0.28,0.22
128,0,0.14,0.25,0.28,0.18
128,6,0.14,0.25,0.28,0.18
128,3,0.14,0.25,0.26,0.16
128,1,0.09,0.25,0.26,0.15
128,7,0.08,0.18,0.25,0.15
128,5,0.05,0.18,0.23,0.09
128,8,0.05,0.18,0.22,0.04
129,9,0.23,0.28,0.27,0.28
129,2,0.14,0.28,0.27,0.24
129,6,0.14,0.22,0.2,0.24
129,4,0.12,0.22,0.19,0.24
129,3,0.12,0.21,0.18,0.23
129,7,0.1,0.18,0.16,0.17
129,0,0.1,0.18,0.15,0.16
129,1,0.07,0.18,0.15,0.13
129,8,0.07,0.18,0.15,0.12
129,5,0.06,0.16,0.15,0.12
130,9,0.26,0.32,0.31,0.37
130,4,0.2,0.28,0.26,0.37
130,3,0.2,0.24,0.25,0.36
131,2,0.25,0.22,0.35,0.36
131,3,0.25,0.22,0.34,0.32
131,9,0.25,0.22,0.34,0.32
131,4,0.24,0.2,0.3,0.32
131,0,0.23,0.16,0.3,0.28
131,1,0.21,0.16,0.29,0.28
131,6,0.2,0.14,0.27,0.28
131,7,0.2,0.14,0.27,0.28
131,8,0.17,0.1,0.24,0.14
131,5,0.1,0.08,0.24,0.11
133,2,0.25,0.44,0.34,0.4
133,9,0.25,0.3,0.27,0.4
133,4,0.25,0.23,0.2,0.4
133,3,0.25,0.22,0.18,0.38
133,0,0.23,0.22,0.18,0.38
133,6,0.21,0.21,0.18,0.38
133,7,0.15,0.21,0.16,0.34
133,1,0.13,0.21,0.13,0.29
133,8,0.13,0.09,0.13,0.29
133,5,0.04,0.09,0.13,0.18
134,3,0.31,0.35,0.38,0.36
134,7,0.31,0.32,0.37,0.36
134,9,0.25,0.3,0.37,0.36
134,4,0.24,0.3,0.35,0.34
134,5,0.23,0.29,0.34,0.33
134,0,0.23,0.28,0.32,0.33
134,1,0.22,0.28,0.32,0.33
134,6,0.22,0.27,0.32,0.33
134,8,0.17,0.26,0.32,0.33
134,2,0.16,0.18,0.32,0.18
136,0,0.23,0.27,0.28,0.38
136,6,0.23,0.26,0.28,0.38
136,9,0.23,0.24,0.28,0.38
136,4,0.19,0.24,0.26,0.38
136,3,0.19,0.23,0.26,0.3
136,2,0.17,0.21,0.26,0.3
136,7,0.15,0.21,0.24,0.3
136,1,0.12,0.2,0.23,0.19
136,5,0.12,0.12,0.18,0.19
136,8,0.05,0.11,0.14,0.19
138,9,0.26,0.28,0.3,0.3
138,2,0.23,0.26,0.3,0.3
138,1,0.23,0.24,0.21,0.3
138,0,0.23,0.23,0.21,0.3
138,4,0.23,0.23,0.21,0.3
138,3,0.23,0.21,0.21,0.22
138,6,0.2,0.19,0.21,0.19
138,5,0.19,0.17,0.2,0.16
138,7,0.19,0.15,0.19,0.16
138,8,0.11,0.11,0.14,0.14
139,4,0.28,0.22,0.33,0.42
140,2,0.23,0.21,0.34,0.33
141,9,0.24,0.27,0.34,0.4
141,4,0.21,0.27,0.31,0.37
141,3,0.21,0.23,0.3,0.34
141,2,0.2,0.21,0.3,0.34
141,7,0.14,0.21,0.28,0.34
141,6,0.14,0.18,0.28,0.28
141,0,0.1,0.18,0.28,0.26
141,1,0.09,0.18,0.28,0.26
141,5,0.09,0.13,0.28,0.24
141,8,0.09,0.12,0.24,0.22
143,7,0.28,0.53,0.32,0.36
143,3,0.26,0.42,0.32,0.36
144,3,0.37,0.4,0.41,0.49
144,4,0.32,0.4,0.41,0.49
144,7,0.32,0.4,0.41,0.48
144,9,0.32,0.4,0.41,0.48
145,3,0.2,0.23,0.11,0.38
145,4,0.18,0.23,0.11,0.38
145,6,0.16,0.23,0.11,0.38
145,9,0.16,0.23,0.11,0.37
145,0,0.16,0.19,0.08,0.37
145,1,0.16,0.18,0.08,0.34
145,7,0.16,0.17,0.08,0.32
145,2,0.1,0.17,0.08,0.29
145,5,0.07,0.13,0.08,0.24
145,8,0.06,0.12,0.08,0.24
147,9,0.3,0.2,0.25,0.42
147,3,0.28,0.18,0.21,0.41
147,4,0.23,0.18,0.21,0.41
148,3,0.26,0.32,0.22,0.31
148,7,0.26,0.32,0.16,0.31
148,1,0.19,0.26,0.16,0.31
148,9,0.19,0.26,0.16,0.31
149,9,0.28,0.13,0.34,0.43
149,3,0.22,0.13,0.33,0.38
149,2,0.2,0.13,0.33,0.38
149,7,0.2,0.13,0.27,0.38
149,4,0.18,0.12,0.27,0.38
149,6,0.18,0.07,0.27,0.3
149,1,0.18,0.05,0.27,0.26
149,0,0.17,0.05,0.27,0.26
149,8,0.17,-0.0,0.27,0.26
149,5,0.09,-0.0,0.27,0.24
150,9,0.3,0.22,0.26,0.41
150,2,0.28,0.22,0.26,0.4
150,3,0.28,0.22,0.26,0.4
150,6,0.27,0.22,0.23,0.39
150,0,0.25,0.22,0.21,0.39
150,4,0.25,0.22,0.21,0.39
150,7,0.25,0.19,0.21,0.36
150,8,0.25,0.14,0.19,0.27
150,1,0.2,0.14,0.17,0.27
150,5,0.14,0.05,0.17,0.24
151,9,0.28,0.24,0.27,0.4
151,4,0.26,0.24,0.23,0.3
151,6,0.26,0.24,0.23,0.3
151,3,0.26,0.18,0.2,0.25
151,0,0.26,0.15,0.19,0.22
151,7,0.26,0.14,0.15,0.2
151,5,0.17,0.14,0.15,0.19
151,1,0.16,0.1,0.11,0.18
151,8,0.13,0.1,0.11,0.16
151,2,0.09,0.06,0.08,0.15
153,4,0.27,0.36,0.38,0.52
153,0,0.27,0.35,0.38,0.48
153,6,0.27,0.35,0.38,0.48
153,9,0.27,0.35,0.38,0.47
153,3,0.25,0.35,0.36,0.47
153,1,0.23,0.35,0.36,0.45
153,2,0.23,0.31,0.36,0.45
153,7,0.22,0.23,0.26,0.45
153,5,0.16,0.23,0.26,0.33
153,8,0.12,0.17,0.21,0.33
154,3,0.26,0.25,0.26,0.31
154,9,0.26,0.25,0.26,0.31
154,4,0.25,0.25,0.23,0.27
155,9,0.29,0.21,0.32,0.46
155,3,0.27,0.21,0.29,0.46
155,4,0.25,0.21,0.29,0.44
155,2,0.24,0.21,0.29,0.37
155,7,0.22,0.21,0.25,0.37
155,6,0.22,0.16,0.25,0.36
155,0,0.22,0.15,0.23,0.31
155,1,0.22,0.15,0.23,0.3
155,8,0.12,0.01,0.22,0.26
155,5,0.1,0.01,0.22,0.23
157,3,0.36,0.2,0.24,0.58
157,9,0.3,0.2,0.24,0.58
157,4,0.26,0.17,0.21,0.56
158,9,0.43,0.43,0.42,0.58
158,3,0.4,0.39,0.37,0.55
158,4,0.29,0.33,0.3,0.54
158,7,0.29,0.24,0.29,0.43
159,2,0.28,0.31,0.36,0.4
159,9,0.28,0.16,0.28,0.4
159,0,0.27,0.16,0.23,0.4
159,4,0.25,0.16,0.23,0.4
159,3,0.25,0.14,0.23,0.32
159,6,0.25,0.14,0.23,0.28
159,7,0.18,0.14,0.22,0.28
159,1,0.18,0.14,0.22,0.23
159,8,0.18,0.09,0.22,0.23
159,5,0.14,0.09,0.22,0.19
160,4,0.13,0.17,0.2,0.32
160,9,0.13,0.17,0.18,0.29
160,2,0.13,0.17,0.16,0.26
160,0,0.13,0.12,0.13,0.26
161,9,0.43,0.44,0.42,0.45
161,3,0.41,0.43,0.41,0.41
161,6,0.41,0.4,0.36,0.41
161,4,0.34,0.4,0.34,0.41
161,7,0.34,0.34,0.34,0.37
161,0,0.34,0.3,0.34,0.32
161,8,0.29,0.29,0.34,0.31
161,2,0.27,0.28,0.33,0.29
161,1,0.24,0.28,0.33,0.29
161,5,0.2,0.28,0.33,0.29
162,0,0.3,0.36,0.3,0.41
162,4,0.28,0.36,0.25,0.41
163,9,0.31,0.46,0.39,0.45
163,4,0.31,0.46,0.37,0.43
163,7,0.31,0.46,0.37,0.4
163,5,0.3,0.46,0.37,0.38
163,3,0.28,0.46,0.35,0.38
164,4,0.23,0.36,0.32,0.4
164,9,0.23,0.36,0.32,0.39
164,7,0.23,0.36,0.28,0.34
165,9,0.29,0.14,0.26,0.31
165,4,0.24,0.14,0.25,0.31
165,6,0.24,0.12,0.25,0.29
165,3,0.23,0.11,0.25,0.29
165,0,0.18,0.11,0.25,0.24
165,2,0.17,0.11,0.25,0.24
165,7,0.17,0.11,0.17,0.24
165,1,0.13,0.07,0.17,0.22
165,8,0.13,0.03,0.17,0.18
165,5,0.05,0.03,0.17,0.16
166,9,0.3,0.17,0.19,0.35
166,6,0.29,0.14,0.14,0.35
167,9,0.32,0.34,0.35,0.38
167,4,0.3,0.34,0.32,0.38
167,2,0.29,0.34,0.31,0.32
167,0,0.29,0.28,0.29,0.32
167,1,0.29,0.23,0.27,0.32
167,3,0.29,0.19,0.27,0.3
167,6,0.29,0.18,0.26,0.3
167,7,0.21,0.13,0.23,0.3
167,5,0.13,0.13,0.23,0.28
167,8,0.13,0.09,0.19,0.27
168,9,0.22,0.15,0.25,0.36
169,9,0.27,0.42,0.29,0.25
169,0,0.27,0.37,0.27,0.25
169,3,0.27,0.35,0.27,0.25
170,9,0.42,0.34,0.43,0.5
170,4,0.35,0.29,0.36,0.5
170,3,0.33,0.25,0.33,0.44
170,2,0.29,0.25,0.33,0.42
173,9,0.32,0.2,0.3,0.4
173,4,0.3,0.2,0.27,0.38
173,7,0.3,0.19,0.27,0.3
173,3,0.29,0.19,0.27,0.28
173,5,0.26,0.19,0.25,0.27
173,2,0.26,0.18,0.22,0.27
173,8,0.26,0.18,0.22,0.27
173,0,0.26,0.17,0.21,0.25
173,6,0.22,0.17,0.21,0.25
173,1,0.21,0.17,0.17,0.22
174,4,0.26,0.2,0.34,0.29
175,2,0.24,0.27,0.29,0.29
175,0,0.24,0.15,0.22,0.29
176,9,0.25,0.27,0.28,0.33
176,6,0.25,0.23,0.26,0.33
176,0,0.25,0.22,0.26,0.3
176,3,0.24,0.21,0.26,0.3
176,2,0.2,0.21,0.26,0.3
176,4,0.2,0.21,0.19,0.3
178,2,0.23,0.17,0.31,0.27
178,9,0.23,0.15,0.26,0.27
178,5,0.19,0.15,0.23,0.27
178,3,0.19,0.14,0.22,0.27
178,4,0.18,0.14,0.22,0.27
178,8,0.15,0.14,0.22,0.23
178,0,0.15,0.08,0.2,0.23
178,6,0.13,0.08,0.2,0.23
178,7,0.12,0.08,0.15,0.19
178,1,0.1,0.07,0.11,0.09
179,8,0.33,0.18,0.41,0.41
179,9,0.33,0.18,0.39,0.4
179,4,0.28,0.18,0.36,0.4
179,3,0.27,0.15,0.34,0.34
179,6,0.24,0.14,0.33,0.34
179,7,0.23,0.14,0.33,0.33
179,2,0.21,0.14,0.33,0.3
179,0,0.21,0.09,0.32,0.28
179,5,0.17,0.08,0.32,0.24
179,1,0.16,0.08,0.24,0.24
180,6,0.4,0.27,0.26,0.57
180,3,0.36,0.26,0.19,0.57
180,9,0.34,0.26,0.19,0.53
181,3,0.22,0.11,0.32,0.27
181,9,0.22,0.1,0.32,0.27
181,4,0.2,0.1,0.3,0.27
181,2,0.15,0.1,0.3,0.24
181,7,0.15,0.09,0.27,0.24
181,5,0.14,0.09,0.27,0.22
181,6,0.14,0.07,0.24,0.22
181,0,0.14,0.07,0.23,0.17
181,8,0.14,0.07,0.23,0.15
181,1,0.09,0.03,0.17,0.09
182,9,0.24,0.16,0.27,0.36
182,4,0.24,0.16,0.25,0.29
182,3,0.24,0.15,0.25,0.24
182,2,0.18,0.15,0.25,0.24
182,5,0.18,0.13,0.2,0.24
182,0,0.18,0.11,0.18,0.24
182,8,0.18,0.11,0.18,0.24
182,6,0.17,0.09,0.18,0.24
182,7,0.14,0.07,0.13,0.23
182,1,0.13,0.07,0.09,0.14
183,9,0.34,0.42,0.45,0.47
183,3,0.33,0.42,0.41,0.47
183,4,0.3,0.38,0.41,0.47
183,6,0.28,0.32,0.37,0.45
183,0,0.27,0.31,0.37,0.44
183,1,0.24,0.31,0.37,0.41
183,7,0.24,0.3,0.37,0.41
183,2,0.22,0.27,0.37,0.41
183,5,0.21,0.27,0.35,0.41
183,8,0.21,0.25,0.34,0.41
184,9,0.39,0.39,0.4,0.48
184,3,0.36,0.39,0.39,0.48
184,4,0.32,0.39,0.39,0.48
184,6,0.32,0.39,0.39,0.47
184,0,0.3,0.39,0.39,0.46
184,7,0.3,0.35,0.39,0.46
184,2,0.27,0.35,0.39,0.44
184,1,0.25,0.34,0.3,0.4
184,5,0.25,0.24,0.3,0.36
184,8,0.25,0.2,0.26,0.35
185,9,0.28,0.36,0.36,0.41
185,2,0.28,0.36,0.34,0.4
185,4,0.28,0.32,0.3,0.4
186,2,0.33,0.42,0.33,0.45
187,2,0.43,0.45,0.47,0.59
187,9,0.43,0.4,0.39,0.59
187,0,0.41,0.4,0.38,0.59
188,1,0.33,0.31,0.35,0.26
189,9,0.32,0.29,0.32,0.41
189,4,0.31,0.29,0.3,0.41
189,0,0.31,0.29,0.29,0.27
189,1,0.3,0.29,0.29,0.27
189,2,0.26,0.29,0.29,0.27
189,3,0.26,0.18,0.26,0.27
189,6,0.24,0.14,0.23,0.27
189,5,0.21,0.13,0.23,0.27
189,7,0.19,0.13,0.21,0.27
189,8,0.17,0.09,0.18,0.23
190,9,0.39,0.22,0.34,0.41
190,4,0.34,0.2,0.31,0.41
190,3,0.32,0.2,0.29,0.34
190,1,0.29,0.2,0.29,0.29
190,0,0.28,0.2,0.29,0.26
190,2,0.28,0.2,0.29,0.26
190,6,0.28,0.1,0.24,0.26
190,7,0.23,0.1,0.24,0.25
190,8,0.18,0.07,0.24,0.21
190,5,0.16,0.07,0.24,0.2
191,9,0.26,0.25,0.33,0.4
191,2,0.25,0.25,0.33,0.38
191,0,0.25,0.15,0.25,0.38
191,4,0.22,0.15,0.24,0.38
191,3,0.22,0.14,0.24,0.34
191,6,0.22,0.14,0.23,0.29
191,1,0.21,0.14,0.22,0.29
191,7,0.2,0.08,0.22,0.26
191,8,0.1,0.05,0.22,0.2
191,5,0.09,0.05,0.22,0.19
192,3,0.39,0.36,0.42,0.47
192,9,0.37,0.36,0.4,0.46
192,7,0.33,0.31,0.36,0.43
192,4,0.32,0.31,0.34,0.43
192,1,0.29,0.27,0.31,0.35
192,0,0.25,0.23,0.31,0.35
192,6,0.25,0.23,0.3,0.33
192,5,0.22,0.18,0.3,0.33
192,8,0.22,0.16,0.27,0.33
192,2,0.17,0.16,0.27,0.29
193,2,0.22,0.13,0.27,0.32
194,6,0.35,0.3,0.34,0.44
194,0,0.35,0.24,0.31,0.42
194,3,0.35,0.23,0.3,0.42
194,4,0.35,0.22,0.29,0.42
194,9,0.35,0.21,0.29,0.41
194,7,0.35,0.18,0.26,0.33
194,1,0.23,0.16,0.26,0.27
194,5,0.2,0.16,0.26,0.27
194,2,0.2,0.15,0.26,0.27
194,8,0.2,0.12,0.16,0.24
195,6,0.26,0.28,0.24,0.32
195,9,0.24,0.23,0.24,0.32
195,0,0.21,0.23,0.19,0.25
195,3,0.21,0.23,0.19,0.24
195,5,0.21,0.23,0.19,0.24
195,4,0.19,0.22,0.18,0.24
195,7,0.19,0.2,0.18,0.23
195,1,0.12,0.2,0.18,0.19
195,2,0.1,0.2,0.15,0.19
195,8,0.1,0.2,0.15,0.18
196,9,0.29,0.14,0.26,0.44
196,6,0.28,0.14,0.25,0.44
196,0,0.25,0.07,0.23,0.37
196,4,0.25,0.03,0.2,0.37
196,3,0.21,0.02,0.19,0.37
197,4,0.26,0.22,0.25,0.33
197,9,0.26,0.22,0.24,0.3
197,7,0.21,0.22,0.19,0.3
198,2,0.29,0.43,0.36,0.32
199,9,0.18,0.29,0.24,0.41
199,4,0.16,0.29,0.22,0.41
199,3,0.13,0.28,0.22,0.32
199,0,0.13,0.25,0.22,0.3
199,1,0.09,0.24,0.22,0.29
199,2,0.09,0.24,0.22,0.29
199,6,0.09,0.23,0.16,0.29
199,7,0.08,0.18,0.13,0.29
199,5,0.03,0.17,0.13,0.28
199,8,0.03,0.17,0.13,0.28
200,9,0.32,0.2,0.26,0.41
200,4,0.24,0.2,0.21,0.41
200,3,0.24,0.18,0.19,0.41
200,6,0.23,0.15,0.19,0.41
200,0,0.19,0.15,0.19,0.37
200,1,0.17,0.15,0.19,0.34
200,7,0.17,0.12,0.19,0.34
200,2,0.14,0.08,0.19,0.31
200,5,0.12,0.04,0.13,0.26
200,8,0.09,0.02,0.13,0.26
201,1,0.26,0.29,0.24,0.4
201,0,0.23,0.29,0.23,0.4
201,3,0.22,0.29,0.22,0.4
201,7,0.21,0.29,0.22,0.4
201,4,0.19,0.15,0.21,0.4
201,2,0.17,0.1,0.21,0.37
201,6,0.17,0.09,0.18,0.37
201,9,0.17,0.06,0.18,0.37
201,5,0.08,0.01,0.13,0.24
201,8,0.08,0.01,0.12,0.24
203,9,0.38,0.16,0.31,0.42
203,6,0.36,0.16,0.29,0.42
203,0,0.31,0.13,0.26,0.42
204,4,0.26,0.29,0.36,0.46
204,3,0.26,0.29,0.36,0.45
204,7,0.25,0.29,0.36,0.44
204,9,0.23,0.23,0.36,0.44
204,2,0.23,0.22,0.35,0.39
204,1,0.19,0.22,0.29,0.39
204,0,0.19,0.2,0.29,0.35
204,6,0.17,0.2,0.29,0.35
204,8,0.1,0.13,0.26,0.29
204,5,0.05,0.13,0.26,0.26
206,2,0.29,0.27,0.28,0.36
206,0,0.29,0.25,0.21,0.36
206,4,0.26,0.25,0.21,0.36
206,1,0.26,0.25,0.21,0.33
206,6,0.26,0.22,0.21,0.32
206,5,0.2,0.22,0.21,0.31
206,3,0.2,0.15,0.15,0.31
206,9,0.2,0.15,0.15,0.31
206,7,0.13,0.14,0.15,0.31
206,8,0.12,0.14,0.14,0.21
207,4,0.38,0.28,0.29,0.46
207,9,0.37,0.28,0.29,0.45
207,3,0.34,0.25,0.28,0.45
207,0,0.34,0.23,0.27,0.45
207,6,0.34,0.21,0.25,0.45
207,7,0.29,0.2,0.25,0.42
207,1,0.26,0.2,0.25,0.4
207,2,0.25,0.18,0.25,0.4
207,8,0.23,0.18,0.22,0.31
207,5,0.18,0.16,0.21,0.2
208,0,0.23,0.29,0.35,0.33
208,4,0.23,0.29,0.33,0.33
208,9,0.22,0.29,0.33,0.31
209,4,0.1,0.13,0.17,0.32
209,9,0.1,0.12,0.17,0.28
215,9,0.27,0.35,0.36,0.37
215,2,0.24,0.33,0.35,0.37
215,4,0.24,0.27,0.27,0.37
215,0,0.24,0.23,0.21,0.31
215,3,0.24,0.2,0.21,0.31
215,6,0.2,0.18,0.21,0.31
216,3,0.38,0.42,0.37,0.44
216,7,0.29,0.33,0.33,0.43
216,9,0.27,0.33,0.33,0.42
217,3,0.33,0.41,0.35,0.53
217,1,0.29,0.34,0.29,0.53
217,4,0.29,0.32,0.28,0.53
217,7,0.26,0.31,0.28,0.53
217,0,0.26,0.22,0.26,0.44
217,9,0.23,0.22,0.24,0.44
217,5,0.18,0.22,0.24,0.37
217,6,0.18,0.2,0.23,0.37
217,8,0.18,0.16,0.23,0.36
217,2,0.17,0.13,0.23,0.34
218,0,0.37,0.33,0.39,0.47
218,9,0.35,0.31,0.34,0.47
218,3,0.34,0.31,0.32,0.46
218,4,0.32,0.3,0.31,0.46
218,6,0.32,0.3,0.29,0.46
218,1,0.29,0.3,0.29,0.37
218,7,0.29,0.28,0.27,0.37
218,8,0.24,0.28,0.27,0.37
218,2,0.17,0.23,0.24,0.26
218,5,0.17,0.23,0.24,0.2
219,3,0.29,0.24,0.28,0.42
219,9,0.29,0.23,0.28,0.42
219,4,0.24,0.23,0.27,0.38
219,0,0.24,0.17,0.27,0.34
219,6,0.2,0.17,0.27,0.34
219,2,0.19,0.17,0.27,0.32
219,7,0.17,0.17,0.21,0.32
219,8,0.16,0.14,0.18,0.31
219,1,0.15,0.14,0.18,0.26
219,5,0.11,0.11,0.18,0.21
220,3,0.42,0.38,0.41,0.45
220,9,0.35,0.34,0.4,0.41
220,4,0.33,0.32,0.37,0.41
220,7,0.33,0.3,0.34,0.41
221,9,0.26,0.2,0.26,0.38
221,4,0.24,0.2,0.26,0.37
221,3,0.24,0.18,0.26,0.34
221,7,0.21,0.18,0.26,0.34
222,9,0.27,0.08,0.22,0.41
222,4,0.24,0.07,0.19,0.32
224,9,0.42,0.32,0.37,0.43
224,4,0.33,0.26,0.3,0.41
224,3,0.33,0.23,0.27,0.38
224,0,0.33,0.23,0.27,0.35
224,6,0.33,0.23,0.27,0.34
224,1,0.3,0.23,0.27,0.32
224,2,0.29,0.23,0.27,0.29
224,7,0.26,0.13,0.24,0.29
224,5,0.21,0.11,0.24,0.21
224,8,0.21,0.08,0.21,0.2
226,6,0.27,0.2,0.28,0.43
226,9,0.27,0.1,0.28,0.36
226,0,0.24,0.09,0.23,0.36
226,4,0.24,0.07,0.21,0.35
226,3,0.19,0.04,0.2,0.35
226,5,0.16,0.02,0.2,0.35
226,7,0.14,0.01,0.2,0.35
226,1,0.14,0.01,0.17,0.28
226,2,0.14,-0.01,0.17,0.28
226,8,0.14,-0.04,0.15,0.27
227,9,0.35,0.29,0.39,0.36
227,3,0.34,0.29,0.34,0.36
227,4,0.34,0.29,0.34,0.36
230,4,0.23,0.16,0.26,0.3
233,2,0.39,0.44,0.4,0.24
237,2,0.23,0.23,0.2,0.31
240,4,0.31,0.3,0.31,0.37
242,2,0.27,0.22,0.24,0.36
242,9,0.27,0.2,0.23,0.36
242,0,0.27,0.18,0.19,0.36
242,4,0.2,0.18,0.19,0.36
242,1,0.2,0.16,0.15,0.27
242,3,0.2,0.13,0.15,0.26
242,6,0.19,0.13,0.15,0.26
242,5,0.18,0.1,0.15,0.24
242,7,0.14,0.03,0.12,0.24
242,8,0.1,0.02,0.08,0.2
243,9,0.28,0.26,0.24,0.41
243,3,0.27,0.26,0.22,0.41
243,4,0.26,0.25,0.22,0.41
243,6,0.24,0.23,0.22,0.36
243,0,0.24,0.22,0.22,0.32
244,9,0.25,0.2,0.34,0.4
244,4,0.23,0.2,0.34,0.35
244,3,0.18,0.2,0.34,0.27
244,7,0.16,0.2,0.34,0.27
245,4,0.19,0.21,0.14,0.45
245,9,0.18,0.19,0.14,0.43
245,3,0.18,0.19,0.13,0.37
245,0,0.15,0.19,0.13,0.36
245,6,0.13,0.17,0.13,0.36
245,2,0.11,0.17,0.13,0.32
245,5,0.11,0.17,0.1,0.32
245,7,0.11,0.17,0.07,0.32
245,1,0.09,0.17,0.07,0.28
245,8,0.09,0.12,0.07,0.27
247,4,0.19,0.18,0.21,0.39
247,3,0.19,0.17,0.21,0.35
247,9,0.18,0.17,0.21,0.35
247,0,0.15,0.15,0.2,0.35
247,6,0.11,0.15,0.2,0.35
247,7,0.11,0.15,0.2,0.23
247,1,0.09,0.15,0.2,0.21
247,2,0.07,0.11,0.2,0.19
247,5,0.07,0.09,0.13,0.19
247,8,0.03,0.05,0.09,0.19
248,9,0.28,0.27,0.33,0.4
248,4,0.28,0.25,0.3,0.4
248,0,0.28,0.24,0.27,0.27
248,3,0.25,0.23,0.27,0.27
248,2,0.21,0.23,0.27,0.26
248,1,0.21,0.23,0.25,0.24
248,6,0.21,0.2,0.25,0.24
248,5,0.17,0.18,0.25,0.23
248,7,0.16,0.12,0.19,0.23
248,8,0.13,0.12,0.18,0.2
251,2,0.19,0.21,0.29,0.35
251,9,0.19,0.16,0.21,0.35
251,4,0.18,0.14,0.18,0.35
251,0,0.18,0.09,0.18,0.31
251,3,0.17,0.09,0.18,0.31
252,9,0.18,0.18,0.23,0.3
252,2,0.16,0.18,0.23,0.29
252,4,0.15,0.16,0.16,0.29
252,3,0.15,0.11,0.16,0.27
253,2,0.23,0.2,0.29,0.33
253,9,0.23,0.12,0.21,0.33
253,4,0.23,0.12,0.19,0.32
261,9,0.26,0.32,0.28,0.38
261,2,0.26,0.3,0.24,0.38
261,3,0.26,0.3,0.24,0.38
261,4,0.25,0.3,0.23,0.38
261,7,0.25,0.29,0.23,0.31
261,0,0.24,0.29,0.23,0.3
261,1,0.23,0.29,0.22,0.26
261,6,0.23,0.21,0.2,0.26
261,8,0.11,0.16,0.14,0.24
261,5,0.09,0.13,0.14,0.14
263,4,0.22,0.22,0.26,0.36
263,9,0.22,0.22,0.26,0.36
263,3,0.21,0.2,0.26,0.35
263,6,0.16,0.18,0.26,0.34
263,2,0.15,0.18,0.26,0.34
263,0,0.14,0.16,0.16,0.34
263,7,0.14,0.16,0.15,0.34
263,1,0.11,0.16,0.15,0.25
263,8,0.11,0.1,0.15,0.21
263,5,0.04,0.1,0.15,0.2
267,4,0.31,0.34,0.31,0.41
270,9,0.36,0.13,0.3,0.36
270,6,0.33,0.13,0.24,0.36
270,4,0.3,0.05,0.24,0.36
270,3,0.29,0.05,0.24,0.32
270,0,0.27,0.05,0.24,0.32
270,5,0.27,0.02,0.24,0.32
270,7,0.24,0.01,0.24,0.32
270,2,0.23,0.01,0.24,0.29
270,8,0.23,-0.0,0.17,0.28
270,1,0.22,-0.0,0.14,0.25
271,0,0.32,0.3,0.3,0.4
271,4,0.32,0.3,0.3,0.4
272,3,0.38,0.42,0.37,0.44
272,9,0.3,0.38,0.33,0.44
272,4,0.29,0.35,0.28,0.42
272,7,0.29,0.33,0.28,0.38
272,0,0.28,0.33,0.28,0.33
272,2,0.27,0.33,0.28,0.33
272,6,0.27,0.33,0.27,0.32
272,1,0.25,0.33,0.27,0.3
272,5,0.21,0.28,0.27,0.3
272,8,0.21,0.24,0.23,0.3
273,3,0.27,0.25,0.3,0.41
273,9,0.26,0.22,0.3,0.41
273,4,0.24,0.22,0.29,0.41
275,3,0.25,0.36,0.29,0.37
275,7,0.25,0.33,0.27,0.37
275,9,0.25,0.33,0.27,0.37
275,4,0.2,0.31,0.27,0.3
275,8,0.2,0.3,0.27,0.3
275,5,0.18,0.27,0.27,0.28
275,1,0.18,0.25,0.22,0.27
275,2,0.17,0.23,0.22,0.27
275,0,0.16,0.23,0.2,0.27
275,6,0.14,0.2,0.16,0.26
276,3,0.39,0.32,0.41,0.48
276,9,0.36,0.3,0.41,0.48
276,0,0.33,0.27,0.37,0.44
276,4,0.3,0.27,0.37,0.42
276,6,0.3,0.27,0.35,0.42
276,1,0.29,0.27,0.35,0.39
276,7,0.29,0.22,0.32,0.39
276,8,0.23,0.22,0.32,0.37
276,2,0.21,0.22,0.32,0.32
276,5,0.19,0.19,0.31,0.27
277,3,0.34,0.4,0.4,0.48
277,7,0.33,0.4,0.4,0.46
277,0,0.32,0.34,0.4,0.43
277,1,0.29,0.34,0.39,0.43
277,4,0.29,0.29,0.37,0.43
277,6,0.28,0.27,0.36,0.43
277,9,0.25,0.24,0.36,0.43
277,2,0.19,0.21,0.33,0.39
277,8,0.16,0.19,0.3,0.39
277,5,0.07,0.19,0.29,0.22
