Attack Pattern,Measure,MiniLM,ATTACK,Mpnet,Multilingual
585,0,0.28,0.34,0.29,0.38
585,8,0.28,0.34,0.29,0.38
592,0,0.32,0.24,0.34,0.41
600,6,0.37,0.29,0.27,0.53
600,5,0.35,0.29,0.27,0.53
606,9,0.38,0.57,0.28,0.49
607,3,0.31,0.36,0.25,0.38
607,7,0.28,0.36,0.25,0.38
607,8,0.27,0.36,0.25,0.38
607,4,0.26,0.36,0.25,0.38
607,1,0.25,0.36,0.25,0.36
607,5,0.25,0.36,0.25,0.36
607,6,0.25,0.36,0.25,0.35
607,9,0.25,0.36,0.25,0.33
607,0,0.24,0.36,0.25,0.33
611,5,0.31,0.36,0.27,0.37
611,0,0.28,0.36,0.27,0.37
615,9,0.34,0.34,0.31,0.43
621,9,0.4,0.42,0.45,0.56
621,7,0.3,0.36,0.37,0.5
622,7,0.41,0.27,0.28,0.53
633,8,0.38,0.16,0.29,0.42
634,9,0.42,0.32,0.44,0.5
638,7,0.37,0.25,0.33,0.52
647,8,0.42,0.26,0.43,0.56
654,6,0.36,0.2,0.39,0.42
664,5,0.33,0.23,0.27,0.4
665,7,0.48,0.3,0.42,0.48
672,7,0.36,0.31,0.4,0.31
672,3,0.33,0.31,0.34,0.31
680,8,0.38,0.35,0.39,0.31
690,8,0.41,0.34,0.3,0.38
695,5,0.24,0.33,0.32,0.4
695,4,0.23,0.33,0.32,0.33
697,3,0.33,0.25,0.25,0.34
