Attack Pattern,Measure,MiniLM,ATTACK,Mpnet,Multilingual
85,5,0.17,0.13,0.04,0.43
85,8,0.17,0.08,0.02,0.34
85,7,0.14,0.08,0.0,0.34
85,1,0.06,0.08,0.0,0.23
85,2,-0.01,0.05,-0.05,0.1
86,4,0.28,0.26,0.28,0.33
86,0,0.28,0.26,0.22,0.33
86,6,0.22,0.26,0.21,0.33
86,5,0.22,0.2,0.2,0.33
86,7,0.22,0.2,0.2,0.29
86,9,0.22,0.2,0.2,0.24
86,3,0.22,0.12,0.17,0.21
86,1,0.21,0.12,0.12,0.21
86,8,0.21,0.03,0.1,0.18
86,2,-0.04,0.03,0.06,0.07
87,4,0.25,0.35,0.44,0.37
87,0,0.25,0.31,0.38,0.36
88,4,0.35,0.28,0.32,0.4
88,0,0.3,0.21,0.25,0.4
90,9,0.34,0.53,0.37,0.44
90,4,0.32,0.19,0.37,0.44
90,7,0.28,0.18,0.29,0.44
92,4,0.17,0.24,0.22,0.26
92,0,0.16,0.19,0.18,0.26
93,4,0.29,0.37,0.3,0.35
93,1,0.25,0.37,0.27,0.35
93,3,0.25,0.25,0.25,0.34
93,0,0.21,0.25,0.24,0.34
94,3,0.43,0.27,0.43,0.37
94,4,0.4,0.27,0.42,0.37
94,9,0.33,0.27,0.38,0.35
94,0,0.33,0.27,0.3,0.34
94,1,0.3,0.27,0.25,0.34
94,7,0.3,0.22,0.24,0.34
94,5,0.23,0.22,0.2,0.34
94,6,0.23,0.22,0.2,0.24
94,8,0.23,0.13,0.17,0.22
94,2,0.04,0.13,0.17,0.19
95,4,0.31,0.26,0.43,0.45
95,3,0.25,0.2,0.3,0.41
95,0,0.25,0.18,0.28,0.41
95,5,0.2,0.16,0.23,0.41
96,4,0.2,0.22,0.31,0.33
96,0,0.2,0.16,0.24,0.33
97,7,0.36,0.58,0.27,0.69
97,4,0.3,0.19,0.2,0.48
97,0,0.21,0.19,0.16,0.39
97,3,0.18,0.19,0.16,0.39
97,5,0.1,0.19,0.12,0.39
97,9,0.1,0.19,0.12,0.38
97,1,0.1,0.1,0.12,0.35
97,6,0.1,0.08,0.1,0.35
97,8,0.1,0.08,0.09,0.17
97,2,-0.01,0.08,0.09,0.06
98,4,0.23,0.38,0.3,0.3
98,6,0.19,0.38,0.3,0.27
98,9,0.19,0.34,0.26,0.26
98,0,0.17,0.26,0.26,0.26
98,3,0.17,0.23,0.22,0.26
98,5,0.17,0.21,0.21,0.26
98,8,0.09,0.15,0.17,0.23
98,1,0.05,0.15,0.16,0.23
98,2,0.05,0.08,0.1,0.08
100,4,0.26,0.31,0.31,0.24
100,0,0.25,0.22,0.27,0.24
101,4,0.33,0.22,0.35,0.38
101,0,0.25,0.19,0.25,0.37
