Attack Pattern,Measure,MiniLM,ATTACK,Mpnet,Multilingual
132,0,0.21,0.05,0.19,0.25
133,0,0.25,0.35,0.24,0.47
133,4,0.25,0.29,0.24,0.47
133,5,0.24,0.28,0.24,0.47
133,9,0.19,0.27,0.24,0.35
133,3,0.16,0.27,0.24,0.34
133,1,0.16,0.24,0.24,0.34
133,8,0.16,0.21,0.23,0.32
133,6,0.15,0.21,0.17,0.32
133,2,0.13,0.13,0.09,0.3
133,7,-0.0,0.09,0.06,0.3
134,9,0.29,0.32,0.38,0.34
134,7,0.29,0.32,0.34,0.32
135,9,0.17,0.31,0.34,0.27
136,9,0.26,0.28,0.35,0.38
137,7,0.18,0.32,0.22,0.39
137,9,0.18,0.3,0.22,0.38
138,0,0.31,0.26,0.28,0.36
138,9,0.28,0.25,0.28,0.32
140,0,0.27,0.21,0.33,0.33
140,9,0.23,0.17,0.33,0.33
140,8,0.23,0.16,0.28,0.33
140,4,0.23,0.16,0.27,0.27
142,1,0.17,0.27,0.19,0.23
142,4,0.16,0.27,0.17,0.23
142,8,0.15,0.27,0.17,0.21
142,0,0.15,0.27,0.17,0.2
142,2,0.14,0.27,0.17,0.2
142,5,0.14,0.19,0.17,0.18
142,9,0.14,0.17,0.17,0.18
142,3,0.14,0.17,0.11,0.17
142,6,0.14,0.14,0.1,0.17
142,7,-0.0,0.11,0.03,0.17
143,0,0.23,0.37,0.28,0.35
143,1,0.23,0.36,0.28,0.34
144,1,0.31,0.37,0.39,0.47
144,4,0.31,0.37,0.37,0.47
144,0,0.29,0.37,0.37,0.47
144,5,0.28,0.36,0.36,0.47
146,0,0.29,0.28,0.27,0.36
146,1,0.29,0.25,0.27,0.35
147,1,0.28,0.23,0.26,0.42
147,2,0.28,0.23,0.22,0.42
147,0,0.28,0.12,0.21,0.37
147,5,0.26,0.1,0.21,0.37
147,4,0.26,0.08,0.19,0.33
148,1,0.26,0.23,0.19,0.28
149,0,0.33,0.22,0.34,0.45
151,9,0.21,0.27,0.28,0.28
151,8,0.21,0.16,0.23,0.28
151,1,0.2,0.13,0.23,0.28
151,5,0.2,0.12,0.18,0.23
151,6,0.2,0.12,0.16,0.23
151,0,0.17,0.1,0.16,0.23
151,4,0.17,0.1,0.16,0.2
151,3,0.15,0.1,0.16,0.18
151,2,0.11,0.1,0.09,0.18
151,7,0.05,0.1,0.07,0.13
153,9,0.31,0.46,0.43,0.62
153,0,0.31,0.35,0.37,0.62
155,4,0.32,0.25,0.33,0.45
155,0,0.28,0.25,0.33,0.44
155,5,0.26,0.25,0.33,0.43
157,9,0.28,0.14,0.2,0.53
157,1,0.25,0.12,0.18,0.53
157,5,0.25,0.12,0.16,0.53
157,0,0.25,0.12,0.16,0.5
157,4,0.25,0.12,0.16,0.41
157,8,0.24,0.12,0.16,0.38
157,3,0.23,0.12,0.11,0.34
157,7,0.22,0.12,0.1,0.34
157,6,0.22,0.03,0.08,0.34
157,2,0.13,0.02,0.01,0.34
158,1,0.33,0.28,0.34,0.53
158,5,0.33,0.24,0.31,0.53
158,0,0.33,0.21,0.3,0.52
158,4,0.33,0.2,0.3,0.49
158,9,0.3,0.2,0.3,0.4
158,8,0.24,0.2,0.22,0.4
158,3,0.24,0.2,0.18,0.36
158,6,0.24,0.14,0.16,0.36
158,2,0.14,0.14,0.12,0.36
158,7,0.11,0.13,0.12,0.31
159,4,0.35,0.21,0.33,0.45
159,8,0.28,0.19,0.33,0.45
159,0,0.27,0.19,0.3,0.45
159,9,0.24,0.18,0.3,0.43
159,5,0.2,0.18,0.28,0.43
159,1,0.2,0.16,0.28,0.31
159,3,0.2,0.16,0.19,0.29
159,6,0.2,0.12,0.19,0.29
159,2,0.09,0.09,0.15,0.29
159,7,0.01,0.01,0.14,0.27
160,8,0.13,0.17,0.23,0.3
160,9,0.13,0.17,0.21,0.3
160,0,0.12,0.17,0.17,0.29
160,4,0.12,0.15,0.17,0.28
160,5,0.11,0.14,0.17,0.28
160,6,0.11,0.14,0.17,0.23
160,3,0.09,0.09,0.1,0.22
160,2,0.03,0.05,0.1,0.22
160,1,-0.0,0.03,0.1,0.22
160,7,-0.01,0.02,0.06,0.22
161,1,0.4,0.38,0.44,0.43
161,5,0.4,0.33,0.38,0.43
162,3,0.32,0.34,0.27,0.38
162,0,0.29,0.28,0.26,0.38
162,9,0.26,0.25,0.26,0.35
163,1,0.35,0.3,0.34,0.41
164,9,0.31,0.37,0.36,0.39
164,0,0.31,0.27,0.33,0.39
164,5,0.31,0.26,0.33,0.38
164,1,0.31,0.24,0.33,0.34
164,6,0.31,0.24,0.33,0.3
164,4,0.17,0.23,0.33,0.29
164,2,0.15,0.23,0.33,0.28
164,3,0.15,0.22,0.33,0.26
164,8,0.15,0.21,0.33,0.26
164,7,0.08,0.14,0.16,0.25
165,0,0.32,0.27,0.33,0.36
165,8,0.32,0.27,0.33,0.35
166,0,0.34,0.25,0.18,0.42
167,0,0.33,0.34,0.33,0.39
167,4,0.33,0.32,0.33,0.38
167,9,0.3,0.3,0.33,0.38
168,8,0.23,0.25,0.26,0.3
169,1,0.31,0.42,0.3,0.34
169,0,0.31,0.42,0.26,0.33
169,3,0.31,0.4,0.25,0.28
169,5,0.28,0.36,0.24,0.28
169,4,0.26,0.33,0.24,0.21
169,8,0.26,0.28,0.24,0.21
169,9,0.24,0.27,0.24,0.21
169,6,0.21,0.27,0.18,0.21
169,2,0.16,0.27,0.14,0.21
169,7,0.04,0.12,0.07,0.09
170,0,0.4,0.24,0.31,0.52
174,0,0.28,0.22,0.3,0.28
175,4,0.23,0.2,0.26,0.31
175,0,0.18,0.18,0.26,0.31
175,8,0.18,0.17,0.26,0.27
175,5,0.18,0.17,0.24,0.26
175,9,0.18,0.17,0.24,0.21
175,3,0.18,0.15,0.24,0.2
175,6,0.18,0.15,0.24,0.2
175,1,0.11,0.14,0.24,0.2
175,2,0.08,0.14,0.15,0.18
175,7,-0.06,0.05,0.04,0.18
176,0,0.3,0.29,0.3,0.42
176,5,0.27,0.27,0.3,0.35
176,4,0.27,0.27,0.3,0.33
176,8,0.24,0.27,0.3,0.33
176,1,0.22,0.26,0.3,0.28
176,6,0.22,0.26,0.29,0.28
176,2,0.22,0.23,0.29,0.27
176,3,0.22,0.23,0.29,0.27
176,9,0.2,0.21,0.29,0.27
176,7,-0.01,0.07,0.08,0.17
177,8,0.14,0.25,0.3,0.32
177,0,0.14,0.19,0.25,0.32
178,0,0.26,0.14,0.27,0.31
180,8,0.44,0.56,0.47,0.67
181,0,0.2,0.09,0.32,0.31
182,0,0.26,0.15,0.27,0.31
182,5,0.24,0.15,0.27,0.31
182,1,0.2,0.15,0.27,0.29
182,4,0.2,0.15,0.25,0.25
182,2,0.16,0.15,0.25,0.25
182,9,0.16,0.14,0.25,0.25
182,8,0.16,0.13,0.25,0.22
182,6,0.16,0.11,0.13,0.18
182,3,0.13,0.11,0.12,0.16
182,7,-0.02,0.04,0.05,0.15
